geoid,gisjoin,state_fips,state_name,state_abbr,county_name,county_fips,tract_fips,area_km2,centroid_x,very_low_mf_own_hh,very_low_mf_rent_hh,very_low_sf_own_hh,very_low_sf_rent_hh,low_mf_own_hh,low_mf_rent_hh,low_sf_own_hh,low_sf_rent_hh,mod_mf_own_hh,mod_mf_rent_hh,mod_sf_own_hh,mod_sf_rent_hh,mid_mf_own_hh,mid_mf_rent_hh,mid_sf_own_hh,mid_sf_rent_hh,high_mf_own_hh,high_mf_rent_hh,high_sf_own_hh,high_sf_rent_hh,very_low_mf_own_bldg_cnt,very_low_mf_rent_bldg_cnt,high_sf_rent_elep_hh,company_na,company_ty,avg_monthly_consumption_kwh,avg_monthly_bill_dlrs,dlrs_kwh,avg_pbi_usd_p_kwh,avg_cbi_usd_p_w,avg_ibi_pct,hh_size_1,hh_size_2,hh_size_3,hh_size_4,fam_med_income,hh_med_income,hh_gini_index,pop_over_65,pop_under_18,hu_monthly_owner_costs_lessthan_1000dlrs,hu_monthly_owner_costs_greaterthan_1000dlrs,hu_own,hu_rent,hu_vintage_2010toafter,hu_vintage_2000to2009,hu_vintage_1980to1999,hu_vintage_1960to1970,hu_vintage_1940to1959,hu_vintage_1939toearlier,climate_zone_description,locale
53061052004,G5300610052004,53,Washington,WA,Snohomish County,61,52004,3.325907596,-122.2030149,2,72,67,59,12,84,110,51,3,66,110,31,18,95,364,53,75,116,881,68,0.4682,11.4047,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,559,979,471,460,98136,93608,0.3343,945,1489,474,1086,1106,2162,36,352,1660,368,41,12,Mixed,Suburban - Large
53061052005,G5300610052005,53,Washington,WA,Snohomish County,61,52005,3.588275335,-122.2038658,5,68,65,40,2,68,110,51,14,124,209,68,20,106,355,48,60,106,782,64,2.1609,9.7196,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,604,1271,258,377,107176,82640,0.4326,1162,979,485,1222,1231,1623,16,146,1621,713,14,0,Mixed,Suburban - Large
53061052006,G5300610052006,53,Washington,WA,Snohomish County,61,52006,1.933186239,-122.1963266,2,38,21,19,1,10,20,8,0,33,67,19,14,73,247,59,34,71,577,43,0.1968,5.7538,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,110,507,452,360,102857,96776,0.3716,464,1025,185,1080,1089,650,38,59,1095,237,0,0,Mixed,Suburban - Large
53061052007,G5300610052007,53,Washington,WA,Snohomish County,61,52007,2.1944416,-122.1993427,1,29,19,14,0,15,26,9,5,55,115,36,7,59,212,35,57,100,720,40,0.5354,3.0903,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,253,416,411,554,112669,103704,0.4217,236,1616,246,1194,1225,669,73,403,471,687,0,0,Mixed,Suburban - Large
53061052113,G5300610052113,53,Washington,WA,Snohomish County,61,52113,22.40235439,-122.020593,2,22,21,7,0,13,25,11,7,47,74,18,9,49,143,24,31,59,422,25,1.063,2.1845,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,119,496,189,264,99926,98603,0.3775,331,720,316,735,761,34,19,236,633,150,30,0,Mixed,Suburban - Large
53061052114,G5300610052114,53,Washington,WA,Snohomish County,61,52114,6.511454123,-122.1549281,0,13,15,13,4,34,45,12,1,20,47,18,6,43,156,29,42,104,817,40,0.7861,2.117,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,98,471,389,601,125000,117440,0.3025,291,1346,161,1337,1310,218,0,280,1218,31,14,16,Mixed,Suburban - Large
53061052115,G5300610052115,53,Washington,WA,Snohomish County,61,52115,3.056294163,-122.1561802,0,27,33,14,6,29,68,26,4,51,87,28,15,97,355,57,77,152,894,78,0.2701,3.7218,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,250,685,503,809,100390,97228,0.3001,522,1812,319,1701,1750,758,0,218,1533,478,18,0,Mixed,Suburban - Large
53061052204,G5300610052204,53,Washington,WA,Snohomish County,61,52204,9.795029857,-122.0183895,0,21,14,10,1,18,31,14,5,56,123,44,11,100,291,43,43,94,584,24,0.269,2.1468,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,119,412,417,660,96361,95728,0.2579,416,1664,193,1124,1132,1018,0,141,1386,36,0,45,Mixed,Rural - Fringe
53061052208,G5300610052208,53,Washington,WA,Snohomish County,61,52208,2.07847063,-121.9845317,3,99,97,64,7,82,92,35,8,98,155,50,10,75,241,33,14,33,162,14,1.8422,12.902,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,473,437,228,301,58906,53184,0.3504,474,930,192,471,520,1912,11,276,549,347,119,137,Mixed,Suburban - Large
53061052209,G5300610052209,53,Washington,WA,Snohomish County,61,52209,8.644522659,-121.9990823,3,76,75,53,7,67,90,37,8,60,102,21,4,32,125,14,9,20,82,4,0.9201,11.3933,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,240,250,137,312,37614,41004,0.4015,286,1033,105,292,307,1799,25,88,266,140,120,300,Mixed,Suburban - Large
53061052401,G5300610052401,53,Washington,WA,Snohomish County,61,52401,4.14884689,-122.0932193,7,94,88,49,11,62,105,55,2,59,110,33,14,71,214,29,22,54,384,17,2.3971,12.0996,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,452,555,249,334,71944,64306,0.3846,771,893,353,620,649,1552,4,196,378,496,226,290,Mixed,Suburban - Midsize
53061052402,G5300610052402,53,Washington,WA,Snohomish County,61,52402,2.469568428,-122.0890536,12,158,130,87,11,88,133,73,7,85,177,55,16,77,221,32,17,38,217,17,2.7087,23.2308,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,657,539,278,266,52875,43767,0.4404,476,789,147,647,608,1870,21,135,577,420,124,463,Mixed,Suburban - Midsize
53061052503,G5300610052503,53,Washington,WA,Snohomish County,61,52503,4.996954897,-122.1160233,5,93,83,48,4,67,102,44,14,85,192,65,27,125,380,58,50,106,683,59,2.228,12.9597,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,404,932,337,744,76780,73356,0.3169,847,1746,494,1531,1600,1151,327,372,1203,342,36,137,Mixed,Suburban - Midsize
53061052504,G5300610052504,53,Washington,WA,Snohomish County,61,52504,7.882355613,-122.111309,1,37,27,14,0,14,31,17,1,39,86,26,18,61,157,31,15,33,226,15,0.8755,5.7841,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,130,454,155,161,71250,67267,0.3582,330,453,211,499,528,543,9,72,218,412,73,116,Mixed,Suburban - Midsize
53061052604,G5300610052604,53,Washington,WA,Snohomish County,61,52604,5.808306331,-122.0935592,6,142,94,74,7,31,62,27,9,65,124,42,14,66,246,52,36,63,388,25,1.3767,18.7612,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,373,548,331,412,83140,66314,0.4147,516,1204,180,832,823,1854,26,209,901,387,49,92,Mixed,Suburban - Midsize
53061052605,G5300610052605,53,Washington,WA,Snohomish County,61,52605,4.923117304,-122.0671116,3,102,54,51,5,45,79,41,6,64,140,44,17,91,297,45,43,97,712,47,0.9238,14.3129,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,390,562,521,604,92283,81157,0.3709,434,1452,177,1225,1257,1784,13,436,1056,398,130,44,Mixed,Suburban - Midsize
53061052706,G5300610052706,53,Washington,WA,Snohomish County,61,52706,4.984608472,-122.1211569,2,55,52,31,3,34,62,24,7,91,160,56,17,143,388,68,35,86,528,27,0.8973,6.4834,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,354,561,406,659,81818,78028,0.3158,445,1842,322,1316,1363,1256,146,940,482,394,8,10,Mixed,Suburban - Midsize
53061052707,G5300610052707,53,Washington,WA,Snohomish County,61,52707,5.286793833,-122.1149942,1,17,10,2,0,23,33,19,7,45,101,19,14,83,209,35,30,58,476,27,0.0106,1.346,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,210,284,250,549,95417,87580,0.2702,288,1241,128,903,918,929,116,732,288,81,31,45,Mixed,Suburban - Midsize
53061052708,G5300610052708,53,Washington,WA,Snohomish County,61,52708,3.161371562,-122.1301068,0,6,11,5,1,25,44,23,7,41,82,26,14,87,297,43,52,87,705,43,0,0.4966,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,167,639,372,521,104423,98819,0.2669,405,1414,258,1184,1252,974,63,420,1086,102,28,0,Mixed,Suburban - Midsize
53061052804,G5300610052804,53,Washington,WA,Snohomish County,61,52804,6.931488087,-122.1599637,1,75,91,47,4,83,118,66,13,118,252,82,29,169,419,75,40,85,611,39,0.9086,10.0256,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,425,877,576,678,71920,68472,0.3369,728,1846,668,1195,1335,2302,127,274,1040,1012,29,74,Mixed,Suburban - Midsize
53061052805,G5300610052805,53,Washington,WA,Snohomish County,61,52805,4.252727697,-122.1740004,6,158,116,82,4,68,106,51,4,72,149,29,15,75,237,54,25,58,327,21,3.1472,22.5095,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,606,599,225,320,69205,57870,0.4147,924,776,337,819,873,1222,0,286,540,752,158,14,Mixed,Suburban - Midsize
53061052806,G5300610052806,53,Washington,WA,Snohomish County,61,52806,3.167841585,-122.1511315,2,111,91,71,16,113,198,68,17,105,221,63,23,123,384,72,39,99,526,51,1.1761,16.7544,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,503,785,508,717,74904,61370,0.3322,686,1817,550,1355,1552,1785,0,498,1290,665,17,43,Mixed,Suburban - Midsize
53061052903,G5300610052903,53,Washington,WA,Snohomish County,61,52903,3.335171308,-122.1722642,8,176,158,105,7,96,134,56,14,88,192,50,10,63,167,30,7,22,157,10,2.5879,23.8862,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,560,491,270,333,42447,40192,0.4149,391,1096,165,227,272,3192,0,185,275,642,375,177,Mixed,Suburban - Midsize
53061052905,G5300610052905,53,Washington,WA,Snohomish County,61,52905,2.046976328,-122.1732141,11,210,225,136,4,129,152,62,13,107,192,63,15,63,159,35,14,26,144,18,3.9876,32.4087,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,728,616,251,287,43550,38264,0.4122,729,823,348,358,392,2695,0,157,581,731,305,108,Mixed,Suburban - Midsize
53061052906,G5300610052906,53,Washington,WA,Snohomish County,61,52906,2.418972448,-122.1536756,7,127,108,71,2,67,108,34,15,92,185,52,17,85,253,65,22,42,278,18,2.8399,17.5378,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,376,522,373,466,61500,53685,0.3751,584,1416,324,703,767,2120,41,197,661,563,253,22,Mixed,Suburban - Midsize
53067010100,G5300670010100,53,Washington,WA,Thurston County,67,10100,3.187286735,-122.8997351,3,170,197,201,1,99,137,84,3,74,136,64,7,41,167,49,5,47,275,44,1.641,24.3118,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,1249,520,142,59,76023,30185,0.5378,729,285,165,253,271,2103,14,190,458,277,254,777,Mixed,City - Small
53067010200,G5300670010200,53,Washington,WA,Thurston County,67,10200,5.872436532,-122.8797633,1,72,110,96,0,30,51,35,0,68,147,53,5,88,311,87,12,115,622,82,1.0935,18.8623,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,569,945,245,450,77250,66577,0.3609,727,1011,506,866,970,2228,50,162,483,547,485,482,Mixed,City - Small
53067010300,G5300670010300,53,Washington,WA,Thurston County,67,10300,3.97077829,-122.8735749,4,120,154,135,3,96,125,73,6,62,135,59,5,87,322,88,6,88,369,60,3.8866,26.1859,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,846,692,399,262,62083,53801,0.4429,396,964,316,685,736,2211,21,118,392,451,443,774,Mixed,City - Small
53067010400,G5300670010400,53,Washington,WA,Thurston County,67,10400,4.10958903,-122.8859629,2,22,66,47,1,39,51,27,2,45,88,43,3,38,156,33,11,79,576,54,1.8077,4.1406,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,462,504,219,319,90556,78000,0.377,521,812,416,791,865,702,0,30,208,353,617,296,Mixed,City - Small
53067010520,G5300670010520,53,Washington,WA,Thurston County,67,10520,3.715155119,-122.9222881,5,143,196,182,3,95,113,81,4,145,321,137,6,85,257,56,11,64,469,66,2.9563,36.517,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,1267,951,297,173,56216,41841,0.4417,734,791,375,512,587,3472,55,424,765,756,362,326,Mixed,City - Small
53067010600,G5300670010600,53,Washington,WA,Thurston County,67,10600,4.144602692,-122.9268337,7,213,230,212,2,71,90,68,2,53,142,50,3,78,241,67,11,84,619,66,3.0309,50.4368,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,847,740,467,471,63587,49635,0.4621,729,1236,470,607,719,3572,64,43,1026,644,410,338,Mixed,City - Small
53067010700,G5300670010700,53,Washington,WA,Thurston County,67,10700,5.281590899,-122.8598771,1,15,39,26,0,30,50,23,1,50,137,65,4,67,275,74,10,103,859,99,0.5137,4.0576,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,310,729,436,626,84337,80191,0.3894,527,1691,477,1160,1236,1267,249,268,956,349,211,68,Mixed,City - Small
53067010800,G5300670010800,53,Washington,WA,Thurston County,67,10800,16.74874115,-122.9036738,3,164,229,199,1,85,119,86,1,88,187,73,7,102,374,104,10,106,726,65,2.0705,44.8899,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,1094,1021,502,370,64983,52849,0.4367,1189,1349,481,975,976,2974,93,195,943,1125,568,63,Mixed,City - Small
53067010910,G5300670010910,53,Washington,WA,Thurston County,67,10910,6.291893544,-122.9278007,5,102,139,123,3,67,73,65,2,75,231,87,9,140,441,136,21,142,906,87,1.4956,19.2738,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,860,925,621,703,63839,60889,0.3553,632,1845,425,1216,1214,3308,379,623,1381,461,196,69,Mixed,City - Small
53067010920,G5300670010920,53,Washington,WA,Thurston County,67,10920,9.358646337,-122.9356335,3,108,140,134,2,56,96,56,1,74,166,73,3,47,204,57,10,51,344,47,0.9513,26.9016,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,659,780,217,190,54130,44706,0.433,816,712,652,467,617,1613,80,242,556,745,148,75,Mixed,City - Small
53067011100,G5300670011100,53,Washington,WA,Thurston County,67,11100,6.814202189,-122.9424708,0,46,79,52,0,23,30,22,0,45,104,45,1,43,184,52,16,62,518,61,0.6472,9.719,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,410,550,204,361,76212,71042,0.3899,376,763,281,670,717,1358,87,529,354,370,133,52,Mixed,City - Small
53067011200,G5300670011200,53,Washington,WA,Thurston County,67,11200,6.825609372,-122.8164516,1,157,186,158,4,97,179,120,3,116,252,109,2,73,219,77,7,41,233,26,1.5656,37.1224,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,1018,585,426,217,43474,35042,0.4012,621,844,280,124,135,3992,12,387,997,467,299,84,Mixed,Suburban - Midsize
53067011410,G5300670011410,53,Washington,WA,Thurston County,67,11410,2.648012597,-122.8092588,0,35,51,47,2,42,90,57,2,79,206,98,7,102,332,105,7,88,364,64,1.0391,7.5243,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,406,816,197,525,60147,57643,0.3025,735,1123,392,630,685,2540,8,61,437,1116,314,8,Mixed,Suburban - Midsize
53067011420,G5300670011420,53,Washington,WA,Thurston County,67,11420,6.323653907,-122.801711,1,74,98,92,2,69,109,50,2,82,208,100,2,89,287,84,15,92,761,82,0.5443,14.9929,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,470,1001,421,659,75257,63826,0.3616,859,1649,537,1050,1265,2556,56,317,1047,1076,0,55,Mixed,Suburban - Midsize
53067011610,G5300670011610,53,Washington,WA,Thurston County,67,11610,9.341624388,-122.7745069,1,82,75,81,1,44,64,58,4,83,201,82,2,59,290,75,24,136,951,119,1.346,16.0712,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,718,1028,321,596,88585,76723,0.3609,1099,1620,738,1092,1228,1983,31,702,737,1074,77,42,Mixed,Suburban - Midsize
53067011622,G5300670011622,53,Washington,WA,Thurston County,67,11622,2.626991396,-122.796926,2,42,33,44,0,33,62,25,3,64,194,60,2,43,206,47,4,61,441,55,1.098,7.5118,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,197,614,341,430,62207,61308,0.3498,386,1239,324,702,766,1662,14,202,1013,346,7,0,Mixed,Suburban - Midsize
53067011623,G5300670011623,53,Washington,WA,Thurston County,67,11623,3.038357946,-122.8174198,2,55,84,77,0,24,39,26,1,74,231,96,4,124,384,114,11,85,625,92,1.4364,11.6394,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,713,617,402,598,71571,59250,0.3027,843,1674,403,1240,1298,2095,126,1237,562,307,98,0,Mixed,Suburban - Midsize
53067011624,G5300670011624,53,Washington,WA,Thurston County,67,11624,11.00932701,-122.7695452,2,44,40,43,0,14,44,23,1,44,126,52,2,46,185,38,10,62,497,39,0.5475,6.9085,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,261,610,329,235,73519,68770,0.3443,481,852,331,604,654,1281,117,224,609,324,117,44,Mixed,Suburban - Midsize
53067011710,G5300670011710,53,Washington,WA,Thurston County,67,11710,9.538203091,-122.857294,0,41,71,56,2,36,53,28,1,69,187,71,4,91,238,66,23,156,1382,148,0.7576,10.7072,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,537,1288,573,612,94284,86228,0.3999,1372,1795,760,1296,1316,2460,154,934,1064,704,121,33,Mixed,Suburban - Midsize
53067011720,G5300670011720,53,Washington,WA,Thurston County,67,11720,20.75581025,-122.8532197,1,43,40,42,0,18,20,9,1,34,116,33,4,75,246,51,14,96,698,61,0.4853,11.3307,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,255,788,359,352,86848,80933,0.3393,681,1079,372,992,1023,980,25,731,478,395,67,58,Mixed,Suburban - Midsize
53067011821,G5300670011821,53,Washington,WA,Thurston County,67,11821,34.37239953,-122.9105527,1,30,39,40,1,23,55,40,0,70,117,52,5,63,185,53,12,59,414,47,0.2609,7.4641,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,195,659,297,280,70745,62670,0.4005,521,789,528,643,746,842,0,263,603,510,19,36,Mixed,Rural - Fringe
53067012212,G5300670012212,53,Washington,WA,Thurston County,67,12212,10.0391863,-122.8352512,5,169,242,179,1,76,148,103,4,114,312,148,7,111,342,107,11,83,631,80,5.419,40.2165,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,1313,911,362,559,59188,46496,0.4242,1517,1287,823,844,984,2759,35,246,1366,1205,111,182,Mixed,Suburban - Midsize
53067012310,G5300670012310,53,Washington,WA,Thurston County,67,12310,13.25778663,-122.7441523,1,43,57,57,0,51,89,45,5,101,268,103,7,120,467,155,29,184,1295,154,0.2668,8.9646,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,517,1300,662,1062,80777,74700,0.3323,1258,2384,917,1773,1990,2467,126,1066,1785,552,12,0,Mixed,Suburban - Midsize
53067012411,G5300670012411,53,Washington,WA,Thurston County,67,12411,24.93646296,-122.625513,3,160,228,211,1,69,118,75,5,127,265,102,6,102,326,89,12,63,534,53,3.005,24.0734,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,645,903,551,709,52666,46236,0.4205,761,2354,498,1161,1346,2857,256,854,1117,510,26,45,Mixed,Rural - Fringe
53067012412,G5300670012412,53,Washington,WA,Thurston County,67,12412,22.04156017,-122.5965633,1,91,96,74,0,25,26,22,2,52,179,82,8,69,215,63,10,59,372,44,1.4576,15.6289,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,335,476,275,541,57421,54647,0.3921,358,1553,313,850,971,1457,51,609,641,202,40,84,Mixed,Town - Fringe
53067012620,G5300670012620,53,Washington,WA,Thurston County,67,12620,156.2154287,-122.8202874,4,88,127,139,3,70,125,64,4,61,105,58,3,53,193,54,5,61,367,55,1.5184,16.9362,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,464,741,297,313,59205,48194,0.4435,648,952,539,840,944,1094,36,283,551,421,163,361,Mixed,Rural - Distant
53067012710,G5300670012710,53,Washington,WA,Thurston County,67,12710,41.62208056,-122.9634065,0,8,22,9,0,14,37,25,1,23,61,32,4,37,119,30,5,36,229,33,0,1.5712,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,118,295,130,245,69556,68889,0.2749,386,593,224,410,505,533,16,261,271,196,29,15,Mixed,Rural - Fringe
53067012720,G5300670012720,53,Washington,WA,Thurston County,67,12720,79.09986244,-123.0827923,0,53,88,66,1,57,110,55,5,117,280,133,7,114,279,106,10,84,505,57,0.533,11.417,108.842395,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,384,620,613,702,58736,53242,0.3871,826,2561,850,992,1206,1637,47,548,889,427,180,228,Mixed,Rural - Fringe
53001950500,G5300010950500,53,Washington,WA,Adams County,1,950500,12.3859645,-119.1599128,2,24,38,45,1,8,22,18,9,37,111,60,9,39,173,53,15,45,325,55,0.3716,5.7332,112.353578,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,153,366,234,641,51504,50870,0.3106,360,1819,433,551,749,1464,42,329,70,666,237,50,Cool,Rural - Fringe
53003960300,G5300030960300,53,Washington,WA,Asotin County,3,960300,4.638688382,-117.0505827,3,107,182,118,0,43,110,35,2,45,151,49,2,56,160,35,6,28,172,12,1.3648,22.2809,114.5321285,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,645,447,213,205,42500,27809,0.4303,428,701,548,198,482,1681,0,69,311,330,505,295,Cool,Suburban - Small
53003960400,G5300030960400,53,Washington,WA,Asotin County,3,960400,1.586748145,-117.0673121,0,34,68,42,0,25,42,22,1,31,92,31,3,32,129,32,5,29,211,23,0,7.1559,114.5321285,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,310,326,212,130,46597,44750,0.3514,436,440,408,184,301,914,16,85,250,239,250,138,Cool,Suburban - Small
53003960500,G5300030960500,53,Washington,WA,Asotin County,3,960500,1.850881655,-117.0499945,0,62,108,77,1,52,83,29,3,76,176,46,3,65,158,37,3,48,287,36,0,13.9697,114.5321285,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,569,363,255,353,50000,35938,0.3711,565,927,414,334,508,2021,0,100,201,474,514,251,Cool,Suburban - Small
53003960600,G5300030960600,53,Washington,WA,Asotin County,3,960600,5.000587746,-117.0620309,2,49,95,65,1,55,76,41,1,57,128,47,1,40,113,36,8,36,402,26,1.6922,10.5383,114.5321285,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,429,574,257,225,48883,41050,0.4136,687,795,632,369,529,1174,55,147,440,460,269,114,Cool,Suburban - Small
53005010100,G5300050010100,53,Washington,WA,Benton County,5,10100,10.47238962,-119.2641417,2,22,32,19,2,51,48,12,2,53,73,24,4,41,111,16,23,96,917,42,0.5398,3.8222,116.9117125,Richland WA (City of),Muni,1190.163033,103.7198864,0.087147629,,,,403,834,230,346,111063,97552,0.3979,912,946,767,659,739,864,0,0,161,1043,602,7,Cool,City - Small
53005010201,G5300050010201,53,Washington,WA,Benton County,5,10201,44.63571445,-119.3336339,1,58,40,24,0,46,44,13,4,42,141,22,8,65,203,29,18,97,851,38,0.2801,8.5027,116.9117125,Benton Rural Electric Association,DistCoop,1470.476836,125.2824075,0.085198491,,,,419,839,275,402,91250,78894,0.3849,831,1244,808,695,894,1083,199,326,299,952,151,8,Cool,City - Small
53005010202,G5300050010202,53,Washington,WA,Benton County,5,10202,5.224163035,-119.2785277,3,189,192,85,1,117,107,46,5,128,226,46,4,109,288,46,16,121,775,36,2.1488,30.3234,116.9117125,Richland WA (City of),Muni,1190.163033,103.7198864,0.087147629,,,,1149,946,344,399,57917,51402,0.4451,924,1587,715,595,784,3078,18,238,474,1562,521,25,Cool,City - Small
53005010300,G5300050010300,53,Washington,WA,Benton County,5,10300,6.153035428,-119.3082745,3,76,71,32,2,81,77,16,11,101,172,40,6,115,244,44,16,102,639,46,0.8023,10.8254,116.9117125,Benton Rural Electric Association,DistCoop,1470.476836,125.2824075,0.085198491,,,,641,767,195,517,65536,59769,0.3706,851,1491,788,678,957,1645,54,186,328,292,1198,62,Cool,City - Small
53005010400,G5300050010400,53,Washington,WA,Benton County,5,10400,1.502237745,-119.2938376,2,72,64,46,2,63,65,29,5,93,207,63,5,75,213,41,4,46,239,16,1.0944,11.2386,116.9117125,Richland WA (City of),Muni,1190.163033,103.7198864,0.087147629,,,,504,455,345,193,47452,43605,0.3469,379,807,739,245,641,1331,11,27,36,168,1255,0,Cool,City - Small
53005010500,G5300050010500,53,Washington,WA,Benton County,5,10500,2.603017727,-119.2818999,1,23,23,14,2,43,36,15,3,56,111,29,3,50,131,28,7,56,276,21,0.0111,4.3168,116.9117125,Richland WA (City of),Muni,1190.163033,103.7198864,0.087147629,,,,258,236,143,385,61875,57228,0.3246,276,1348,270,134,216,2075,0,19,41,93,852,17,Cool,City - Small
53005010600,G5300050010600,53,Washington,WA,Benton County,5,10600,9.609559386,-119.265287,1,90,84,38,3,65,84,22,3,121,212,44,6,73,200,33,10,55,414,21,0.7957,15.091,116.9117125,Benton Rural Electric Association,DistCoop,1470.476836,125.2824075,0.085198491,,,,676,545,198,333,52200,46278,0.465,611,1063,519,358,455,2174,0,312,199,293,891,57,Cool,City - Small
53005010701,G5300050010701,53,Washington,WA,Benton County,5,10701,37.31961113,-119.4367487,0,9,12,9,0,10,16,4,2,32,49,12,2,36,94,14,7,46,346,14,0,1.8964,116.9117125,PUD No 1 of Benton County,PSubdiv,1277.780352,103.5811112,0.081063315,,,,129,380,63,230,79500,74286,0.3027,299,530,241,487,565,244,47,213,385,130,5,22,Cool,Rural - Fringe
53005010703,G5300050010703,53,Washington,WA,Benton County,5,10703,50.68652008,-119.4167178,1,84,71,44,1,37,36,19,2,57,111,17,3,62,171,28,6,54,267,10,1.3615,13.9074,116.9117125,PUD No 1 of Benton County,PSubdiv,1277.780352,103.5811112,0.081063315,,,,288,426,176,324,50568,47009,0.4179,402,837,656,334,479,682,12,137,395,291,323,56,Cool,Rural - Fringe
